Source,Source Name,IP,Service,Target,Timestamp
SERVER04,SERVER04,10.168.146.102,File Share,FILESHARE03,2025-01-08T17:48:42.170Z
SERVER04,SERVER04,10.168.146.102,File Share,FILESHARE01,2025-01-08T17:34:09.507Z
10.168.146.150,10.168.146.150,10.168.146.150,File Share,FILESHARE04,2025-01-08T17:34:09.507Z
10.168.146.150,10.168.146.150,10.168.146.150,File Share,FILESHARE02,2025-01-08T17:34:06.496Z
SERVER01,SERVER01,10.168.145.201,File Share,FILESHARE03,2025-01-08T17:19:43.923Z
SERVER01,SERVER01,10.168.145.201,File Share,FILESHARE01,2025-01-08T17:05:00.884Z
SERVER01,SERVER01,10.168.145.201,File Share,FILESHARE02,2025-01-08T17:04:57.901Z
COMPUTER01,COMPUTER01,10.168.145.78,File Share,FILESHARE01,2025-01-08T16:17:51.549Z
SERVER02,SERVER02,10.168.146.61,File Share,SERVER05,2025-01-08T15:42:24.376Z
SERVER02,SERVER02,10.168.146.61,File Share,FILESHARE03,2025-01-08T15:42:24.319Z
SERVER02,SERVER02,10.168.146.61,File Share,FILESHARE02,2025-01-08T13:12:52.074Z
SERVER02,SERVER02,10.168.146.61,File Share,FILESHARE04,2025-01-08T13:12:49.074Z
SERVER02,SERVER02,10.168.146.61,File Share,FILESHARE01,2025-01-08T13:12:49.074Z
SERVER03,SERVER03,10.168.146.232,Uncategorized (USER01@DOMAIN.ORG),USER01,2025-01-08T10:00:00.331Z
SERVER01,SERVER01,10.168.145.201,File Share,FILESHARE03,2025-01-08T08:37:25.187Z
SERVER04,SERVER04,10.168.146.102,File Share,FILESHARE03,2025-01-08T08:21:26.951Z
10.168.146.150,10.168.146.150,10.168.146.150,File Share,FILESHARE01,2025-01-08T07:43:44.521Z
SERVER04,SERVER04,10.168.146.102,File Share,FILESHARE02,2025-01-08T07:43:41.510Z
SERVER04,SERVER04,10.168.146.102,File Share,FILESHARE04,2025-01-08T07:43:41.510Z
SERVER01,SERVER01,10.168.145.201,File Share,FILESHARE01,2025-01-08T07:34:34.858Z
SERVER01,SERVER01,10.168.145.201,File Share,FILESHARE02,2025-01-08T07:34:34.462Z
SERVER02,SERVER02,10.168.146.61,File Share,SERVER05,2025-01-08T06:44:13.748Z
SERVER02,SERVER02,10.168.146.61,File Share,FILESHARE03,2025-01-08T06:44:13.701Z
COMPUTER01,COMPUTER01,10.168.145.78,File Share,FILESHARE01,2025-01-08T06:33:00.845Z
SERVER04,SERVER04,10.168.146.102,File Share,FILESHARE04,2025-01-08T06:03:37.138Z
SERVER04,SERVER04,10.168.146.102,File Share,FILESHARE01,2025-01-08T06:03:37.138Z
SERVER04,SERVER04,10.168.146.102,File Share,FILESHARE02,2025-01-08T06:03:37.138Z
SERVER02,SERVER02,10.168.146.61,File Share,FILESHARE01,2025-01-08T03:32:29.010Z
SERVER02,SERVER02,10.168.146.61,File Share,FILESHARE04,2025-01-08T03:32:26.025Z
SERVER02,SERVER02,10.168.146.61,File Share,FILESHARE02,2025-01-08T03:32:26.025Z
SERVER02,SERVER02,10.168.146.61,File Share,DC05,2025-01-07T23:42:05.196Z
SERVER01,SERVER01,10.168.145.201,File Share,FILESHARE03,2025-01-07T22:42:11.789Z
SERVER01,SERVER01,10.168.145.201,File Share,FILESHARE02,2025-01-07T21:44:09.834Z
SERVER01,SERVER01,10.168.145.201,File Share,FILESHARE01,2025-01-07T21:44:09.832Z
SERVER04,SERVER04,10.168.146.102,File Share,FILESHARE03,2025-01-07T21:42:09.857Z
COMPUTER01,COMPUTER01,10.168.145.78,File Share,FILESHARE01,2025-01-07T20:48:16.777Z
COMPUTER01,COMPUTER01,10.168.145.78,Remote Desktop (RDP),SERVER04,2025-01-07T20:16:31.302Z
SERVER02,SERVER02,10.168.146.61,File Share,SERVER05,2025-01-07T20:09:01.452Z
SERVER02,SERVER02,10.168.146.61,File Share,FILESHARE03,2025-01-07T20:09:01.394Z
SERVER04,SERVER04,10.168.146.102,File Share,FILESHARE02,2025-01-07T20:03:02.349Z
SERVER04,SERVER04,10.168.146.102,File Share,FILESHARE03,2025-01-07T20:03:02.302Z
SERVER04,SERVER04,10.168.146.102,File Share,FILESHARE01,2025-01-07T20:03:02.239Z
SERVER04,SERVER04,10.168.146.102,File Share,FILESHARE04,2025-01-07T20:03:02.067Z
COMPUTER01,COMPUTER01,10.168.145.78,Remote Desktop (RDP),SERVER04,2025-01-07T20:02:57.284Z
SERVER02,SERVER02,10.168.146.61,File Share,FILESHARE01,2025-01-07T17:42:05.390Z
SERVER02,SERVER02,10.168.146.61,File Share,FILESHARE02,2025-01-07T17:42:05.374Z
SERVER02,SERVER02,10.168.146.61,File Share,FILESHARE04,2025-01-07T17:42:02.379Z
SERVER01,SERVER01,10.168.145.201,File Share,FILESHARE01,2025-01-07T12:03:45.795Z
SERVER01,SERVER01,10.168.145.201,File Share,FILESHARE02,2025-01-07T12:03:45.396Z
SERVER01,SERVER01,10.168.145.201,File Share,FILESHARE03,2025-01-07T11:45:58.662Z
SERVER02,SERVER02,10.168.146.61,File Share,SERVER05,2025-01-07T11:37:51.132Z
SERVER02,SERVER02,10.168.146.61,File Share,FILESHARE03,2025-01-07T11:37:51.085Z
COMPUTER01,COMPUTER01,10.168.145.78,File Share,FILESHARE01,2025-01-07T11:03:04.147Z
SERVER03,SERVER03,10.168.146.232,Uncategorized (USER01@DOMAIN.ORG),USER01,2025-01-07T10:00:00.698Z
SERVER02,SERVER02,10.168.146.61,File Share,FILESHARE04,2025-01-07T08:01:39.092Z
SERVER02,SERVER02,10.168.146.61,File Share,FILESHARE02,2025-01-07T08:01:39.092Z
SERVER02,SERVER02,10.168.146.61,File Share,FILESHARE01,2025-01-07T08:01:39.092Z
SERVER01,SERVER01,10.168.145.201,File Share,FILESHARE03,2025-01-07T03:37:47.823Z
SERVER01,SERVER01,10.168.145.201,File Share,FILESHARE01,2025-01-07T02:23:24.397Z
SERVER01,SERVER01,10.168.145.201,File Share,FILESHARE02,2025-01-07T02:23:21.386Z
COMPUTER01,COMPUTER01,10.168.145.78,File Share,FILESHARE01,2025-01-07T01:17:58.098Z
SERVER02,SERVER02,10.168.146.61,File Share,SERVER05,2025-01-07T01:11:38.785Z
SERVER02,SERVER02,10.168.146.61,File Share,FILESHARE03,2025-01-07T01:11:38.707Z
SERVER02,SERVER02,10.168.146.61,File Share,FILESHARE04,2025-01-06T22:11:16.097Z
SERVER02,SERVER02,10.168.146.61,File Share,FILESHARE01,2025-01-06T22:11:16.097Z
SERVER02,SERVER02,10.168.146.61,File Share,FILESHARE02,2025-01-06T22:11:15.567Z
SERVER01,SERVER01,10.168.145.201,File Share,FILESHARE03,2025-01-06T16:45:34.569Z
SERVER01,SERVER01,10.168.145.201,File Share,FILESHARE01,2025-01-06T16:42:59.999Z
SERVER01,SERVER01,10.168.145.201,File Share,FILESHARE02,2025-01-06T16:42:56.972Z
SERVER02,SERVER02,10.168.146.61,File Share,SERVER05,2025-01-06T15:57:23.659Z
SERVER02,SERVER02,10.168.146.61,File Share,FILESHARE03,2025-01-06T15:57:23.612Z
COMPUTER01,COMPUTER01,10.168.145.78,File Share,FILESHARE01,2025-01-06T15:28:34.444Z
SERVER02,SERVER02,10.168.146.61,File Share,FILESHARE01,2025-01-06T12:30:52.864Z
SERVER02,SERVER02,10.168.146.61,File Share,FILESHARE04,2025-01-06T12:30:52.864Z
SERVER02,SERVER02,10.168.146.61,File Share,FILESHARE02,2025-01-06T12:30:52.458Z
SERVER03,SERVER03,10.168.146.232,Uncategorized (USER01@DOMAIN.ORG),USER01,2025-01-06T10:00:00.329Z
SERVER02,SERVER02,10.168.146.61,File Share,SERVER05,2025-01-06T06:57:13.552Z
SERVER02,SERVER02,10.168.146.61,File Share,FILESHARE03,2025-01-06T06:57:13.490Z
SERVER01,SERVER01,10.168.145.201,File Share,FILESHARE02,2025-01-06T06:52:32.170Z
SERVER01,SERVER01,10.168.145.201,File Share,FILESHARE01,2025-01-06T06:52:32.138Z
SERVER01,SERVER01,10.168.145.201,File Share,FILESHARE03,2025-01-06T06:52:20.497Z
COMPUTER01,COMPUTER01,10.168.145.78,File Share,FILESHARE01,2025-01-06T06:17:53.397Z
SERVER08,SERVER08,10.168.146.120,Uncategorized (USER01@DOMAIN.ORG),USER01,2025-01-06T05:00:00.615Z
SERVER02,SERVER02,10.168.146.61,File Share,FILESHARE04,2025-01-06T02:40:32.612Z
SERVER02,SERVER02,10.168.146.61,File Share,FILESHARE02,2025-01-06T02:40:31.738Z
10.168.146.61,10.168.146.61,10.168.146.61,File Share,FILESHARE01,2025-01-06T02:40:28.743Z
SERVER08,SERVER08,10.168.146.120,Uncategorized (USER01@DOMAIN.ORG),USER01,2025-01-06T02:00:00.663Z
COMPUTER01,COMPUTER01,10.168.145.78,File Share,FILESHARE01,2025-01-05T22:17:52.783Z
10.168.145.201,10.168.145.201,10.168.145.201,File Share,FILESHARE02,2025-01-05T21:12:07.857Z
10.168.145.201,10.168.145.201,10.168.145.201,File Share,FILESHARE01,2025-01-05T21:12:07.857Z
SERVER01,SERVER01,10.168.145.201,File Share,FILESHARE03,2025-01-05T20:53:06.077Z
SERVER02,SERVER02,10.168.146.61,File Share,SERVER05,2025-01-05T19:58:00.353Z
SERVER02,SERVER02,10.168.146.61,File Share,FILESHARE03,2025-01-05T19:58:00.290Z
SERVER02,SERVER02,10.168.146.61,File Share,FILESHARE01,2025-01-05T17:00:08.544Z
SERVER02,SERVER02,10.168.146.61,File Share,FILESHARE04,2025-01-05T17:00:08.544Z
SERVER02,SERVER02,10.168.146.61,File Share,FILESHARE02,2025-01-05T17:00:05.533Z
SERVER01,SERVER01,10.168.145.201,File Share,FILESHARE03,2025-01-05T11:59:54.846Z
SERVER01,SERVER01,10.168.145.201,File Share,FILESHARE01,2025-01-05T11:21:43.173Z
SERVER01,SERVER01,10.168.145.201,File Share,FILESHARE02,2025-01-05T11:21:43.173Z
SERVER03,SERVER03,10.168.146.232,Uncategorized (USER01@DOMAIN.ORG),USER01,2025-01-05T11:00:00.732Z
SERVER02,SERVER02,10.168.146.61,File Share,SERVER05,2025-01-05T10:28:49.190Z
SERVER02,SERVER02,10.168.146.61,File Share,FILESHARE03,2025-01-05T10:28:49.159Z
10.168.145.78,10.168.145.78,10.168.145.78,File Share,FILESHARE01,2025-01-05T10:17:52.606Z
SERVER08,SERVER08,10.168.146.120,Uncategorized (USER01@DOMAIN.ORG),USER01,2025-01-05T10:00:00.668Z
SERVER08,SERVER08,10.168.146.120,Uncategorized (USER01@DOMAIN.ORG),USER01,2025-01-05T08:15:01.085Z
SERVER03,SERVER03,10.168.146.232,Uncategorized (USER01@DOMAIN.ORG),USER01,2025-01-05T08:00:00.595Z
SERVER02,SERVER02,10.168.146.61,File Share,FILESHARE01,2025-01-05T07:11:34.884Z
SERVER02,SERVER02,10.168.146.61,File Share,FILESHARE04,2025-01-05T07:11:31.931Z
10.168.146.61,10.168.146.61,10.168.146.61,File Share,FILESHARE02,2025-01-05T07:11:31.884Z
COMPUTER01,COMPUTER01,10.168.145.78,File Share,FILESHARE01,2025-01-05T02:17:51.638Z
SERVER01,SERVER01,10.168.145.201,File Share,FILESHARE04,2025-01-05T01:41:22.021Z
SERVER01,SERVER01,10.168.145.201,File Share,FILESHARE01,2025-01-05T01:41:22.021Z
SERVER01,SERVER01,10.168.145.201,File Share,FILESHARE02,2025-01-05T01:41:19.005Z
SERVER01,SERVER01,10.168.145.201,File Share,FILESHARE03,2025-01-05T01:33:41.847Z
SERVER02,SERVER02,10.168.146.61,File Share,SERVER05,2025-01-05T01:27:38.349Z
SERVER02,SERVER02,10.168.146.61,File Share,FILESHARE03,2025-01-05T01:27:38.287Z
SERVER02,SERVER02,10.168.146.61,File Share,DC05,2025-01-04T23:45:35.146Z
SERVER02,SERVER02,10.168.146.61,File Share,FILESHARE04,2025-01-04T21:29:21.613Z
10.168.146.61,10.168.146.61,10.168.146.61,File Share,FILESHARE01,2025-01-04T21:29:18.602Z
COMPUTER01,COMPUTER01,10.168.145.78,File Share,FILESHARE01,2025-01-04T16:07:04.905Z
SERVER01,SERVER01,10.168.145.201,File Share,FILESHARE03,2025-01-04T15:59:30.643Z
SERVER02,SERVER02,10.168.146.61,File Share,SERVER05,2025-01-04T15:02:24.857Z
SERVER02,SERVER02,10.168.146.61,File Share,FILESHARE03,2025-01-04T15:02:24.811Z
SERVER02,SERVER02,10.168.146.61,File Share,FILESHARE01,2025-01-04T11:38:58.091Z
SERVER02,SERVER02,10.168.146.61,File Share,FILESHARE02,2025-01-04T11:38:55.096Z
10.168.146.61,10.168.146.61,10.168.146.61,File Share,FILESHARE04,2025-01-04T11:38:55.080Z
SERVER01,SERVER01,10.168.145.201,File Share,FILESHARE03,2025-01-04T07:12:08.784Z
COMPUTER01,COMPUTER01,10.168.145.78,File Share,FILESHARE01,2025-01-04T06:17:50.508Z
10.168.145.201,10.168.145.201,10.168.145.201,File Share,FILESHARE01,2025-01-04T06:10:30.270Z
10.168.145.201,10.168.145.201,10.168.145.201,File Share,FILESHARE02,2025-01-04T06:10:30.270Z
SERVER01,SERVER01,10.168.145.201,File Share,FILESHARE04,2025-01-04T06:10:30.270Z
SERVER02,SERVER02,10.168.146.61,File Share,SERVER05,2025-01-04T04:32:11.480Z
SERVER02,SERVER02,10.168.146.61,File Share,FILESHARE03,2025-01-04T04:32:11.433Z
SERVER02,SERVER02,10.168.146.61,File Share,SERVER05,2025-01-04T03:02:09.173Z
SERVER02,SERVER02,10.168.146.61,File Share,FILESHARE03,2025-01-04T03:02:09.126Z
SERVER02,SERVER02,10.168.146.61,File Share,FILESHARE02,2025-01-04T01:38:34.016Z
SERVER02,SERVER02,10.168.146.61,File Share,FILESHARE01,2025-01-04T01:38:34.016Z
SERVER02,SERVER02,10.168.146.61,File Share,FILESHARE04,2025-01-04T01:38:31.000Z
SERVER02,SERVER02,10.168.146.61,File Share,FILESHARE01,2025-01-03T23:38:29.207Z
SERVER02,SERVER02,10.168.146.61,File Share,FILESHARE02,2025-01-03T23:38:29.192Z
SERVER02,SERVER02,10.168.146.61,File Share,FILESHARE04,2025-01-03T23:38:26.191Z
COMPUTER01,COMPUTER01,10.168.145.78,File Share,FILESHARE01,2025-01-03T22:17:50.577Z
SERVER01,SERVER01,10.168.145.201,File Share,FILESHARE03,2025-01-03T20:33:04.929Z
SERVER01,SERVER01,10.168.145.201,File Share,FILESHARE02,2025-01-03T20:20:06.040Z
SERVER01,SERVER01,10.168.145.201,File Share,FILESHARE01,2025-01-03T20:20:06.009Z
SERVER01,SERVER01,10.168.145.201,File Share,FILESHARE04,2025-01-03T20:20:06.009Z
SERVER02,SERVER02,10.168.146.61,File Share,SERVER05,2025-01-03T16:22:55.911Z
SERVER02,SERVER02,10.168.146.61,File Share,FILESHARE03,2025-01-03T16:22:55.849Z
SERVER02,SERVER02,10.168.146.61,File Share,FILESHARE02,2025-01-03T13:48:05.506Z
SERVER02,SERVER02,10.168.146.61,File Share,FILESHARE04,2025-01-03T13:48:05.490Z
SERVER02,SERVER02,10.168.146.61,File Share,FILESHARE01,2025-01-03T13:48:02.490Z
SERVER01,SERVER01,10.168.145.201,File Share,FILESHARE03,2025-01-03T11:53:52.356Z
COMPUTER01,COMPUTER01,10.168.145.78,File Share,FILESHARE01,2025-01-03T10:17:50.087Z
SERVER03,SERVER03,10.168.146.232,Uncategorized (USER01@DOMAIN.ORG),USER01,2025-01-03T10:00:00.348Z
SERVER02,SERVER02,10.168.146.61,File Share,SERVER05,2025-01-03T06:26:43.056Z
SERVER02,SERVER02,10.168.146.61,File Share,FILESHARE03,2025-01-03T06:26:43.009Z
SERVER02,SERVER02,10.168.146.61,File Share,FILESHARE04,2025-01-03T04:07:42.168Z
SERVER02,SERVER02,10.168.146.61,File Share,FILESHARE02,2025-01-03T04:07:39.183Z
10.168.146.61,10.168.146.61,10.168.146.61,File Share,FILESHARE01,2025-01-03T04:07:39.183Z
COMPUTER01,COMPUTER01,10.168.145.78,File Share,FILESHARE01,2025-01-03T02:17:50.066Z
SERVER01,SERVER01,10.168.145.201,File Share,FILESHARE03,2025-01-03T01:13:38.594Z
SERVER01,SERVER01,10.168.145.201,File Share,FILESHARE01,2025-01-03T00:49:20.914Z
SERVER01,SERVER01,10.168.145.201,File Share,FILESHARE02,2025-01-03T00:49:17.830Z
SERVER01,SERVER01,10.168.145.201,File Share,FILESHARE04,2025-01-03T00:49:17.823Z
SERVER02,SERVER02,10.168.146.61,File Share,FILESHARE01,2025-01-02T18:17:15.466Z
SERVER02,SERVER02,10.168.146.61,File Share,FILESHARE04,2025-01-02T18:17:15.466Z
SERVER02,SERVER02,10.168.146.61,File Share,FILESHARE02,2025-01-02T18:17:15.466Z
SERVER01,SERVER01,10.168.145.201,File Share,FILESHARE03,2025-01-02T16:31:27.764Z
SERVER01,SERVER01,10.168.145.201,File Share,FILESHARE02,2025-01-02T15:08:54.005Z
SERVER01,SERVER01,10.168.145.201,File Share,FILESHARE01,2025-01-02T15:08:54.005Z
SERVER01,SERVER01,10.168.145.201,File Share,FILESHARE04,2025-01-02T15:08:53.896Z
SERVER02,SERVER02,10.168.146.61,File Share,SERVER05,2025-01-02T11:25:20.849Z
SERVER02,SERVER02,10.168.146.61,File Share,FILESHARE03,2025-01-02T11:25:20.818Z
SERVER03,SERVER03,10.168.146.232,Uncategorized (USER01@DOMAIN.ORG),USER01,2025-01-02T10:00:00.869Z
SERVER02,SERVER02,10.168.146.61,File Share,DC05,2025-01-02T09:51:18.509Z
SERVER02,SERVER02,10.168.146.61,File Share,FILESHARE02,2025-01-02T08:36:55.238Z
SERVER02,SERVER02,10.168.146.61,File Share,FILESHARE04,2025-01-02T08:36:55.238Z
10.168.146.61,10.168.146.61,10.168.146.61,File Share,FILESHARE01,2025-01-02T08:36:52.222Z
COMPUTER01,COMPUTER01,10.168.145.78,File Share,FILESHARE01,2025-01-02T06:17:48.077Z
SERVER01,SERVER01,10.168.145.201,File Share,FILESHARE03,2025-01-02T06:02:14.593Z
SERVER01,SERVER01,10.168.145.201,File Share,FILESHARE02,2025-01-02T05:18:29.352Z
SERVER01,SERVER01,10.168.145.201,File Share,FILESHARE04,2025-01-02T05:18:29.352Z
SERVER01,SERVER01,10.168.145.201,File Share,FILESHARE01,2025-01-02T05:18:29.243Z
SERVER02,SERVER02,10.168.146.61,File Share,SERVER05,2025-01-02T01:09:05.863Z
SERVER02,SERVER02,10.168.146.61,File Share,FILESHARE03,2025-01-02T01:09:05.801Z
SERVER01,SERVER01,10.168.145.201,File Share,FILESHARE03,2025-01-01T19:30:01.711Z
SERVER01,SERVER01,10.168.145.201,File Share,FILESHARE04,2025-01-01T19:18:07.377Z
SERVER01,SERVER01,10.168.145.201,File Share,FILESHARE01,2025-01-01T19:18:07.377Z
SERVER01,SERVER01,10.168.145.201,File Share,FILESHARE02,2025-01-01T19:18:04.382Z
COMPUTER01,COMPUTER01,10.168.145.78,File Share,FILESHARE01,2025-01-01T18:17:50.159Z
SERVER01,SERVER01,10.168.145.201,File Share,FILESHARE03,2025-01-01T17:40:58.928Z
SERVER01,SERVER01,10.168.145.201,File Share,FILESHARE01,2025-01-01T16:37:58.282Z
SERVER01,SERVER01,10.168.145.201,File Share,FILESHARE04,2025-01-01T16:37:58.079Z
10.168.145.201,10.168.145.201,10.168.145.201,File Share,FILESHARE02,2025-01-01T16:37:57.751Z
COMPUTER01,COMPUTER01,10.168.145.78,File Share,FILESHARE01,2025-01-01T14:17:47.903Z
SERVER03,SERVER03,10.168.146.232,Uncategorized (USER01@DOMAIN.ORG),USER01,2025-01-01T10:00:00.707Z
SERVER01,SERVER01,10.168.145.201,File Share,FILESHARE02,2025-01-01T06:57:36.932Z
SERVER01,SERVER01,10.168.145.201,File Share,FILESHARE01,2025-01-01T06:57:33.916Z
SERVER01,SERVER01,10.168.145.201,File Share,FILESHARE04,2025-01-01T06:57:33.916Z
SERVER01,SERVER01,10.168.145.201,File Share,FILESHARE03,2025-01-01T06:51:44.965Z
COMPUTER01,COMPUTER01,10.168.145.78,File Share,FILESHARE01,2025-01-01T06:17:47.721Z
SERVER02,SERVER02,10.168.146.61,File Share,SERVER05,2025-01-01T06:01:43.606Z
SERVER02,SERVER02,10.168.146.61,File Share,FILESHARE03,2025-01-01T06:01:43.559Z
SERVER02,SERVER02,10.168.146.61,File Share,FILESHARE01,2025-01-01T03:25:42.539Z
SERVER02,SERVER02,10.168.146.61,File Share,FILESHARE04,2025-01-01T03:25:42.430Z
SERVER02,SERVER02,10.168.146.61,File Share,FILESHARE02,2025-01-01T03:25:42.133Z
10.168.145.78,10.168.145.78,10.168.145.78,File Share,FILESHARE01,2024-12-31T22:17:46.657Z
SERVER01,SERVER01,10.168.145.201,File Share,FILESHARE01,2024-12-31T21:17:09.836Z
SERVER01,SERVER01,10.168.145.201,File Share,FILESHARE04,2024-12-31T21:17:09.821Z
SERVER01,SERVER01,10.168.145.201,File Share,FILESHARE02,2024-12-31T21:17:09.821Z
SERVER01,SERVER01,10.168.145.201,File Share,FILESHARE03,2024-12-31T21:03:30.838Z
SERVER02,SERVER02,10.168.146.61,File Share,SERVER05,2024-12-31T19:43:30.664Z
SERVER02,SERVER02,10.168.146.61,File Share,FILESHARE03,2024-12-31T19:43:30.617Z
SERVER02,SERVER02,10.168.146.61,File Share,FILESHARE01,2024-12-31T17:35:21.368Z
SERVER02,SERVER02,10.168.146.61,File Share,FILESHARE02,2024-12-31T17:35:21.368Z
10.168.146.61,10.168.146.61,10.168.146.61,File Share,FILESHARE04,2024-12-31T17:35:18.352Z
SERVER01,SERVER01,10.168.145.201,File Share,FILESHARE03,2024-12-31T12:34:19.628Z
SERVER01,SERVER01,10.168.145.201,File Share,FILESHARE02,2024-12-31T11:26:47.620Z
SERVER01,SERVER01,10.168.145.201,File Share,FILESHARE01,2024-12-31T11:26:47.620Z
SERVER01,SERVER01,10.168.145.201,File Share,FILESHARE04,2024-12-31T11:26:44.609Z
SERVER02,SERVER02,10.168.146.61,File Share,SERVER05,2024-12-31T11:11:19.731Z
SERVER02,SERVER02,10.168.146.61,File Share,FILESHARE03,2024-12-31T11:11:19.668Z
SERVER03,SERVER03,10.168.146.232,Uncategorized (USER01@DOMAIN.ORG),USER01,2024-12-31T10:00:01.587Z
SERVER02,SERVER02,10.168.146.61,File Share,FILESHARE04,2024-12-31T07:54:58.243Z
SERVER02,SERVER02,10.168.146.61,File Share,FILESHARE01,2024-12-31T07:54:55.227Z
SERVER02,SERVER02,10.168.146.61,File Share,FILESHARE02,2024-12-31T07:54:55.227Z
COMPUTER01,COMPUTER01,10.168.145.78,File Share,FILESHARE01,2024-12-31T02:17:46.297Z
SERVER01,SERVER01,10.168.145.201,File Share,FILESHARE03,2024-12-31T02:02:05.560Z
SERVER01,SERVER01,10.168.145.201,File Share,FILESHARE04,2024-12-31T01:46:23.765Z
SERVER01,SERVER01,10.168.145.201,File Share,FILESHARE01,2024-12-31T01:46:23.763Z
10.168.145.201,10.168.145.201,10.168.145.201,File Share,FILESHARE02,2024-12-31T01:46:20.774Z
SERVER02,SERVER02,10.168.146.61,File Share,SERVER05,2024-12-31T00:31:06.447Z
SERVER02,SERVER02,10.168.146.61,File Share,FILESHARE03,2024-12-31T00:31:06.415Z
SERVER01,SERVER01,10.168.145.201,File Share,FILESHARE02,2024-12-30T15:55:56.134Z
SERVER01,SERVER01,10.168.145.201,File Share,FILESHARE01,2024-12-30T15:55:56.119Z
SERVER01,SERVER01,10.168.145.201,File Share,FILESHARE04,2024-12-30T15:55:56.119Z
SERVER02,SERVER02,10.168.146.61,File Share,SERVER05,2024-12-30T14:35:43.339Z
SERVER02,SERVER02,10.168.146.61,File Share,FILESHARE03,2024-12-30T14:35:43.277Z
COMPUTER01,COMPUTER01,10.168.145.78,File Share,FILESHARE01,2024-12-30T14:17:45.783Z
SERVER02,SERVER02,10.168.146.61,File Share,FILESHARE01,2024-12-30T12:24:11.515Z
SERVER02,SERVER02,10.168.146.61,File Share,FILESHARE04,2024-12-30T12:24:11.500Z
SERVER02,SERVER02,10.168.146.61,File Share,FILESHARE02,2024-12-30T12:24:08.515Z
SERVER03,SERVER03,10.168.146.232,Uncategorized (USER01@DOMAIN.ORG),USER01,2024-12-30T10:00:00.276Z
SERVER01,SERVER01,10.168.145.201,File Share,FILESHARE03,2024-12-30T07:36:31.578Z
SERVER01,SERVER01,10.168.145.201,File Share,FILESHARE02,2024-12-30T06:25:34.898Z
SERVER01,SERVER01,10.168.145.201,File Share,FILESHARE01,2024-12-30T06:25:34.898Z
SERVER01,SERVER01,10.168.145.201,File Share,FILESHARE04,2024-12-30T06:25:31.883Z
COMPUTER01,COMPUTER01,10.168.145.78,File Share,FILESHARE01,2024-12-30T06:17:45.163Z
SERVER02,SERVER02,10.168.146.61,File Share,SERVER05,2024-12-30T05:40:32.584Z
SERVER02,SERVER02,10.168.146.61,File Share,FILESHARE03,2024-12-30T05:40:32.537Z
SERVER08,SERVER08,10.168.146.120,Uncategorized (USER01@DOMAIN.ORG),USER01,2024-12-30T05:00:00.589Z
SERVER02,SERVER02,10.168.146.61,File Share,FILESHARE04,2024-12-30T02:33:45.431Z
SERVER02,SERVER02,10.168.146.61,File Share,FILESHARE01,2024-12-30T02:33:45.134Z
SERVER02,SERVER02,10.168.146.61,File Share,FILESHARE02,2024-12-30T02:33:45.025Z
SERVER08,SERVER08,10.168.146.120,Uncategorized (USER01@DOMAIN.ORG),USER01,2024-12-30T02:00:00.584Z
SERVER01,SERVER01,10.168.145.201,File Share,FILESHARE03,2024-12-29T21:20:18.604Z
SERVER01,SERVER01,10.168.145.201,File Share,FILESHARE01,2024-12-29T20:45:10.583Z
SERVER01,SERVER01,10.168.145.201,File Share,FILESHARE02,2024-12-29T20:45:10.583Z
SERVER01,SERVER01,10.168.145.201,File Share,FILESHARE04,2024-12-29T20:45:07.572Z
SERVER02,SERVER02,10.168.146.61,File Share,SERVER05,2024-12-29T20:38:22.161Z
SERVER02,SERVER02,10.168.146.61,File Share,FILESHARE03,2024-12-29T20:38:22.114Z
SERVER02,SERVER02,10.168.146.61,File Share,FILESHARE01,2024-12-29T16:53:24.843Z
SERVER02,SERVER02,10.168.146.61,File Share,FILESHARE04,2024-12-29T16:53:21.827Z
SERVER02,SERVER02,10.168.146.61,File Share,FILESHARE02,2024-12-29T16:53:21.827Z
SERVER01,SERVER01,10.168.145.201,File Share,FILESHARE03,2024-12-29T12:36:05.860Z
SERVER01,SERVER01,10.168.145.201,File Share,FILESHARE04,2024-12-29T11:04:46.491Z
SERVER01,SERVER01,10.168.145.201,File Share,FILESHARE02,2024-12-29T11:04:46.288Z
10.168.145.201,10.168.145.201,10.168.145.201,File Share,FILESHARE01,2024-12-29T11:04:43.277Z
SERVER03,SERVER03,10.168.146.232,Uncategorized (USER01@DOMAIN.ORG),USER01,2024-12-29T11:00:00.862Z
